id,title,venue,year,fos,references,keywords,n_citation,lang,abstract,publisher,CoAuthors
bf861f9f-1a29-4333-b76f-5eac22b82c10,IVF: the new era.,None,2001,"['Biology', 'Andrology', 'Gynecology', 'Anatomy']",None,"['procreacion asistida', 'micromanipulation', 'ovocito', 'oocyte', 'injection spermatozoide intracytoplasmique', 'hombre', 'crioconservacion', 'cryoconservation', 'fecundacion in vitro transplante embrion', 'inyeccion espermatozoide intracitoplasmica', 'fecondation in vitro transfert embryon', 'diagnostico preimplantatorio', 'intracytoplasmic sperm injection', 'diagnostic preimplantatoire', 'procreation assistee', 'micromanipulacion', 'human', 'assisted procreation', 'cryopreservation', 'ovocyte', 'preimplantation diagnosis', 'homme', 'in vitro fertilization embryo transfer']",50,en,"In-vitro fertilization (IVF) has made great strides in the past 25 years including the development of micromanipulation techniques. Intracytoplasmic sperm injection (ICSI) for treatment of severe male factor infertility paved the way for the use of the micromanipulator. Micromanipulation techniques are now an integral part of an IVF program and are now also employed to biopsy embryos from patients harboring genetic abnormalities. Micromanipulation has also been used in the development of nuclear transfer techniques-a potential solution for creating younger oocytes for women of advanced maternal age and spermatozoa for azoospermic men. Other recent developments include the sequential media enabling the embryo to survive to blastocyst stage and also successful oocyte vitrification to preserve future fertility. This paper describes the latest technologies in in-vitro fertilization and relates them to the total problem of infertility, age-related and otherwise.",Int J Fertil Womens Med,"['Lynn Burmeister', 'G.D. Palermo']"
bf9099b4-6f76-4911-9147-3ecd1678de2f,Are we exploiting the infertile couple,Fertility and Sterility,1987,None,['c69e4016-92eb-44ed-88e6-4aa29fb6c6d5'],None,63,en,None,Fertil Steril,"['Richard E. Blackwell', 'Carr Br', 'Chang Rj', 'DeCherney Ah', 'Haney Af', 'Keye Wr', 'Rebar Rw', 'Rock Ja', 'Seibel Mm']"
bfd06402-9f93-458a-a81c-27b285e5f0ba,Revisiting oolemma characteristics during ICSI in relation to fertilization patterns and embryo development and implantation,Fertility and Sterility,2016,None,None,None,None,en,None,Elsevier,"['Nigel Pereira', 'T. Cozzubbo', 'S. Cheung', 'G.D. Palermo']"
c0006160-9868-4cbf-bd3b-bada1d187cbf,Early diagnosis of conjoined twins in triplet pregnancy after in vitro fertilization and assisted hatching.,Journal of Ultrasound in Medicine,1995,"['Biology', 'Medicine', 'Evaluation', 'Gynecology', 'Obstetrics', 'Surgery', 'Multiple', 'Gestation']",None,"['female', 'conjoined twin', 'triplete', 'diagnostico', 'hombre', 'echography', 'fecundacion in vitro transplante embrion', 'pregnancy', 'fecondation in vitro transfert embryon', 'triplet', 'gestacion', 'exploration ultrason', 'hembra', 'gemelo siames', 'estudio caso', 'jumeau siamois', 'human', 'etude cas', 'gestation', 'evaluation', 'exploracion ultrasonido', 'evaluacion', 'femelle', 'multiple', 'diagnosis', 'precoz', 'early', 'ecografia', 'echographie', 'sonography', 'homme', 'precoce', 'diagnostic', 'in vitro fertilization embryo transfer']",62,en,None,American Institute of Ultrasound in Medicine,"['Daniel Skupski', 'Jane Streltzoff', 'J M Hutson', 'J Cohen', 'Frank A. Chervenak']"
c04899fd-57cc-4b04-a6a6-3e09487b5cd8,Testicular sperm extraction with intracytoplasmic sperm injection for nonobstructive azoospermia: testicular histology can predict success of sperm retrieval.,The Journal of Urology,1999,"['Biology', 'Extraction', 'Andrology', 'Medicine', 'Intracellular', 'Pathology', 'Interest', 'Gynecology', 'Human fertilization', 'Fertilisation', 'Histopathology', 'Genetics', 'Anatomy', 'Testicular sperm extraction']","['0350bf67-e1fe-4c00-96bd-ea5ac11cc2ce', '0f38631e-7312-4e33-942e-25f89de26eb6', '1e36f7e7-8f8a-444e-9bd9-cfaa44854e55', '252761ee-eb89-4817-901a-81cadd7bd115', '2fc6a062-2811-482b-a58a-78ee7e8e6391', '44af908e-ef02-4395-a3b4-16cb569f1926', '45c2a65b-bee4-468e-8752-82ceb0baeeec', '57ef6003-7f73-4cbd-9a3a-bc0f627e7cb3', '5ee4c698-98c9-4706-9384-ad06769cd7b9', '62b3cb05-cf9e-409d-854d-7664f5ea9abf', '67a9fd73-07b5-456c-9557-cec14b682c3b', '6f520ce1-0572-407f-bf1f-75fc97367f23', '71f16777-55dd-4046-a617-fef37dd3626f', '744779f4-828f-4f43-8f9f-22000012d3ca', '788a734a-2e6e-4464-83d5-5ddae17a1dee', '7bad5128-d8f2-4a20-990a-e026635aefb6', '81c82ba6-f116-49ec-b14e-c9a43e58a1c6', '9619fe48-2074-472d-ab63-9a660276dc65', 'a4c8ae88-c2f7-482f-afa7-560e030dc557', 'bc39e8c9-4eb5-4833-bef5-2e881895b75c', 'c2feef97-f3a8-4c03-8993-57bb3cf628e6', 'c66da95e-5d6b-4f32-b52d-1869998c6c11', 'c7f6d597-bb87-4665-92e6-b0067bf37161', 'd34aa0e5-b9a2-4c41-96e8-fda055c25375', 'd967df35-049f-4cf8-9d38-526480b2818b', 'de1a0ce3-e25b-409d-816f-9b2b85841328', 'ed1f81a5-43e1-48b8-8d7a-a00eb90fee24', 'f3df8306-3e35-42b5-96e5-4d5734a477a8', 'f8d566b9-d1e1-44d3-b7cc-66296df03981']","['evaluation performance', 'fertilizacion', 'tratamiento instrumental', 'interet', 'performance evaluation', 'interes', 'aparato genital macho patologia', 'anatomia patologica', 'facteur predictif', 'sterilite mâle', 'evaluacion prestacion', 'factor predictivo', 'histopathology', 'intracellular', 'hombre', 'intracelular', 'semen', 'esterilidad masculina', 'extraccion', 'esperma', 'predictive factor', 'fertilisation', 'fertilization', 'azoospermia', 'azoospermie', 'testicule', 'intracytoplasmic sperm injection', 'testicle', 'human', 'intracellulaire', 'histopathologie', 'anatomopathologie', 'instrumentation therapy', 'interest', 'male sterility', 'male genital diseases', 'histopatologia', 'pathology', 'sperme', 'extraction', 'homme', 'traitement instrumental', 'testiculo', 'appareil genital mâle pathologie']",168,en,"Abstract  Purpose  We present treatment results of testicular sperm extraction with intracytoplasmic sperm injection for men with nonobstructive azoospermia and reevaluate the role of testicular histology on open diagnostic testicular biopsy as a predictor of sperm retrieval success.  Materials and Methods  We evaluated 75 men diagnosed with nonobstructive azoospermia. Cases were categorized into 3 groups of hypospermatogenesis, maturation arrest or Sertoli-cell-only based on the most advanced pattern of spermatogenesis seen on histology. A total of 81 testicular sperm extractions with intracytoplasmic sperm injection were performed for these 75 men. The main outcome measures reviewed included sperm retrieval, fertilization and pregnancy rates with intracytoplasmic sperm injection. Sperm retrieval success rates for men in the 3 histological categories were compared.  Results  Spermatozoa were successfully retrieved during 47 of 81 (58%) testicular sperm extraction attempts, with subsequent fertilization of 268 of 439 (61%) injected metaphase II oocytes using intracytoplasmic sperm injection. Clinical pregnancies were obtained in 26 of 47 (55%) cycles when sperm were retrieved, with ongoing pregnancies or live deliveries for 20 of 47 (43%). Of 39 men with hypospermatogenesis on diagnostic biopsy 31 (79%) had successful sperm retrieval, compared to 9 of 19 (47%) with maturation arrest and 5 of 21 (24%) with a pure Sertoli-cell-only pattern.  Conclusions  Critical examination of the most advanced pattern of spermatogenesis from open diagnostic testis biopsy allows prediction of sperm retrieval success with testicular sperm extraction. In this study population spermatozoa were retrieved in 58% of attempts. When this testicular sperm was used with intracytoplasmic sperm injection, clinical pregnancy rate was 55% for men with nonobstructive azoospermia.",Elsevier,"['Li-Ming Su', 'G.D. Palermo', 'Marc Goldstein', 'Lucinda Veeck', 'Peter N. Schlegel']"
c04c7cec-1464-43c4-8555-92a5855605ff,The epigenetic marks of the male pronucleus are dependent upon the presence of the female genome,Fertility and Sterility,2008,['Genetics'],None,None,None,en,None,Elsevier,"['Takumi Takeuchi', 'Q.V. Neri', 'G.D. Palermo']"
c08b6a2b-a054-43f7-ba2d-a5b25b5effc4,ABO blood type and variation in serum markers of ovarian reserve,Fertility and Sterility,2013,['Diabetes mellitus'],None,None,None,en,None,Elsevier,"['Nigel Pereira', 'B.A. Levine', 'Fatma Karipcin', 'Rony T. Elias', 'S.D. Spandorfer']"
c0cba717-ccf6-43f6-a7d7-791b725aeaaf,The role of sperm aneuploidy assay,Fertility and Sterility,2011,None,None,None,50,en,None,Elsevier,"['J.C.Y. Hu', 'D. Monahan', 'Q.V. Neri', 'G.D. Palermo']"
c1041cf1-d8b7-42f8-ae41-4237d354b9b8,The human oocyte expresses a unique class of proteins that protect the genome from genetic rearrangements and insertional mutagenesis,Fertility and Sterility,2010,"['Signature-tagged mutagenesis', 'Biology', 'Molecular biology', 'Forward genetics', 'Insertional mutagenesis', 'Genetics']",None,"['genetics', 'insertional mutagenesis']",None,en,None,Elsevier,"['Zev Williams', 'Pavan Kumar Puvvula', 'Sara H. Rouhanifard', 'Thomas Tuschl']"
c1675adc-1958-41ce-867c-c94e214b7569,What to do when ICSI fails.,Systems Biology in Reproductive Medicine,2010,"['Biology', 'Oocyte activation', 'Genetics', 'Anatomy']","['0350bf67-e1fe-4c00-96bd-ea5ac11cc2ce', '04908b5d-392d-49e6-a956-bb556c9dd0da', '0783a6cb-128b-4ded-86ef-497bcdcd7799', '128df432-a3c8-4351-a066-382bc85558c1', '13873e5f-227e-402d-9bfb-cbf9d199085a', '13e7f6fe-18e6-4ab3-a21d-d3cfd6a7063b', '147f0e57-452d-4089-b3cb-38558ea773a4', '187d5411-fc7f-4b3c-85d4-e9fa30893085', '1a770181-f84b-467c-9d6c-de9679e8c789', '1c87b131-9c2a-47cb-b543-32b448cc3322', '1c9526e2-9628-4077-99ea-bf4488324b33', '1ffde462-d63f-4baa-8d5c-374a6bb0ffe3', '23a5ef1a-f642-4b42-859c-590e75bfc203', '23bc8042-d63f-430c-82aa-fed604ce27b7', '287e2caa-f96f-4990-a92b-bc598cc248fe', '2b879a64-6f12-458b-84e2-dde97c6969c0', '34813387-4f13-4ef4-9f67-2c8088462554', '36946e78-6a46-4faa-b555-c915255f64c2', '373cb1c7-f286-440c-991c-4ed86655041d', '38cbbccb-a9fe-42f9-8611-9c8c977488ab', '4030e6f5-49cd-4dde-9176-f0fd3ce8ad2b', '430252f2-e54f-4f17-b7f2-c0c4336fe144', '446b8024-f289-4853-b254-b3ee5acddafd', '44b16ed5-6c61-4bd7-ba73-5b71404aee27', '46cbee59-6c9f-47b3-9e1e-b9086a83a1db', '46d0abc3-bcfb-458d-b0fd-87cd81f01f29', '4bd9c252-a661-4423-b9ef-464002e0f280', '517c94ac-6171-4528-96f4-cea614bc4d12', '54b2697c-05b1-404b-8d10-f2eeeaba32fa', '5fd57b2b-e33f-4f56-a2fd-e746f9e67d67', '5fe62ddd-0c87-4d41-96e9-d4fdb3c15b17', '600e0937-6b47-48eb-8583-6031d37ba6c9', '61ad49b4-08d1-4196-86c7-3a9a7d83a8f7', '632245a1-7db8-4a1e-9458-44ccac6d569e', '69e99189-6b6e-498e-937e-c9fc20badf86', '6b750351-62ed-4bd9-a1c5-5e96edc60bed', '6d9cf453-12ee-4cd1-aab1-fd71f5e02d7f', '6dc3dc25-8981-4724-a6d7-cad18c54165e', '722305c0-40fa-4cc4-bd80-9ccfcb15b593', '744779f4-828f-4f43-8f9f-22000012d3ca', '75e1afdc-548b-4da3-b797-e618634417fe', '76cca682-647f-4854-bd45-76a045d72adb', '786933b2-5c54-4013-897c-2cc8c5a476ef', '7c0a7e78-3bca-4c6d-ad11-cf1faa6a7bc3', '7d47f04d-d276-4a7d-82cc-e34dc28ceb96', '7e993cc9-adc8-48ea-a950-180876180953', '7ef12dab-d6e8-4e56-a4db-2e66ccbd3a55', '80d3d898-ae9a-45e4-a415-db38a01bd07e', '8896e494-2b48-4453-9228-b9da9c7be1b7', '89f4fe57-1030-4e49-bdb3-39b9ec9df39a', '8e413758-ac5f-4bff-8b20-c3d2ee9f496d', '91dbcaee-6386-4f2a-9a58-f0d2c1efece2', '938f5142-a91e-4109-9027-6601e8d6e31a', '95ef55c8-9dde-426b-84f2-3b8534861e37', '9c8ea865-dd19-4674-a613-8dafde44bafc', '9d6086ad-c825-49a6-af32-dc68505b5f0e', '9e4d7818-e401-4b24-9991-d74342e112d8', 'a1da5a62-b647-4ed5-b4ed-45ce00a671da', 'a33fc2b0-0a9c-433f-af9c-15efa808acf7', 'a4c8ae88-c2f7-482f-afa7-560e030dc557', 'a6692a45-ce17-411e-8f51-c4d433818512', 'a79ac361-a15c-40ee-9604-91e37ccc780d', 'ab03e38d-cb3d-4071-94d3-9ac424f934f9', 'ad27b438-1ef3-4cfd-9013-3b1e0eca1ce9', 'b148fc0d-6eea-436c-be2d-f1526bd7140d', 'b32992ec-2a2e-4df6-ad90-dce73968de85', 'b48a3e73-bd6e-4093-a64b-eca89277a535', 'b7be0d8a-e1dd-4495-9eae-48313af294a1', 'b814c396-cd3d-4964-af38-1a331d1cd2c3', 'bb231e04-eadc-4716-8907-2b12d00040b0', 'be7ddb7d-1a30-4957-bf3f-0984b5721f78', 'c32acb19-9e2b-4b2a-bf9d-2877a106193c', 'c7368ecf-ebb3-4658-8d63-9ae70c9febbb', 'c7f6d597-bb87-4665-92e6-b0067bf37161', 'cb751d82-3445-444d-8655-422eec7b6a9a', 'cc0e5440-7896-4990-8823-efd3b3b29179', 'da2a105e-70d4-40c5-9563-2ccdb3d448fd', 'db0fe592-8e0b-4632-ba50-a6bec112c8dd', 'dd6431e6-908c-4683-b61f-8dcab5203b75', 'de1a0ce3-e25b-409d-816f-9b2b85841328', 'de918358-dcd7-4808-be21-82a458a75a03', 'deb6d97d-8971-41c3-8fc7-07e6318c9b70', 'e05569a2-2a55-431e-9a23-b0e9bab31e49', 'e17fca12-f81a-47b9-91cb-6624373a1322', 'e1859ec8-11dd-4cf3-851f-9ef96c742f5e', 'e2726332-0ba3-4521-a549-ac164ec512cc', 'e3981ceb-3727-45fe-a098-1ce03dd49acd', 'e6a43010-6a26-479f-b52f-6ad4da2615c0', 'e961c71b-9455-4a94-90ab-014c83718a46', 'eae0ad3e-a9f0-4164-87a1-7d5a717d1a40', 'eaeb2b2c-cae9-4278-8426-d9c05b760e6d', 'eb6aacaa-30e5-4d28-becd-fda61784e858', 'ebd63509-9dea-445d-9115-48639c3a6774', 'ecce981e-45f3-44d6-9783-dc52101bd344', 'ecdb1730-e5c1-4cae-8c74-0d1a81b7d66d', 'edec44f3-a659-4961-8fea-da11ddefeb66', 'ef755c7b-3f61-407f-91b7-78d4518a6819', 'f3ed9c2d-c974-402e-a845-d188aad79ea5', 'f6bc6ad8-d68d-48cb-9f73-fd271ff256e0', 'f79e389d-536f-40e5-878e-8dfee62afa9e', 'fa2f810a-f31e-40f0-8bba-142c59efc397', 'fc72abec-18a7-419a-8343-27e231134d63']","['icsi', 'cryptozoospermia', 'oocyte activation', 'azoospermia', 'failed fertilization']",50,en,"The refinement of gamete micromanipulation techniques has made conception possible for couples with male factor infertility who otherwise would remain childless. Moreover, intracytoplasmic sperm injection (ICSI) has ensured that such refractory cases can now generate offspring as successfully as in couples that merely require in vitro insemination. However, despite the now sterling record of ICSI it does not assure a successful outcome for every patient. This can be due, for instance, to the inability of the spermatozoon to activate the oocyte, and applies obviously in cases where spermatozoa are absent from the ejaculate or testicular biopsy. In the present paper we describe in detail the reasons for such failure and review the options that may help overcome it. In particular, we outline the treatment protocol for the situation in which spermatozoa are unable to induce oocyte activation. Further, we report on the clinical outcome achieved with spermatozoa retrieved from the testis, and in cases of extrem...",Syst Biol Reprod Med,"['Roberta Maggiulli', 'Q.V. Neri', 'D. Monahan', 'Jennifer Hu', 'Takumi Takeuchi', 'G.D. Palermo']"
c2025903-cc0d-4859-882d-c2d048ea9089,Genomic expression in the cloned blastocyst,Fertility and Sterility,2004,None,None,None,None,en,None,Elsevier,"['Q.V. Neri', 'Takumi Takeuchi', 'G.D. Palermo']"
c2220898-04c8-474f-8174-12c20056601c,O-009 Purification of human sperm cytosolic factor,Fertility and Sterility,1997,"['Biology', 'Medicine']",None,['human sperm'],None,en,None,Elsevier,"['Y M Wolny', 'Farzin Gharahdaghi', 'Rafael A. Fissore', 'Liliana T. Colombero', 'M. Feliciano', 'G.D. Palermo']"
c253e5ca-193f-43a7-8628-88a483a3d216,Embryo development after heterotopic transplantation of cryopreserved ovarian tissue,The Lancet,2004,"['Biology', 'Preventive healthcare', 'Medicine', 'Gynecology', 'Ovarian tissue cryopreservation', 'Cryopreservation', 'Genetics', 'Anatomy', 'Surgery']","['072b5127-1066-4d2a-8c4c-4c7c2146954e', '0d9efde4-e55b-4cd4-885b-e9b0347267fa', '0e90d932-8e28-4619-ab50-71393a6db678', '138a677c-5639-40cb-bb4d-6615535a14a7', '1699058c-11c8-47f8-b451-1571fd0dde6a', '19a0b2cc-710c-496e-9b03-3218540cdfb0', '3bef2c08-2b63-40c4-b96e-c727ae6ced44', '3c60b05d-73d2-4637-aab6-11b238168b18', '48df4f2e-c8e9-4c87-b8d3-f13d2e1daa00', '68f16a76-6df7-49d1-b5d2-be310c76044e', '8e47d3cf-ce9f-45b4-a533-51538f8ab150', 'a1890491-37ba-4365-8ff4-0adce3467339', 'a9f965c1-e8ef-4dbd-acd7-6ca45c610cb7', 'bffd84b4-3650-4e95-8c70-2bbb49bbc4f0', 'c2b86289-e740-487c-920a-46c34cc10cc1', 'ccc873ca-68f2-47aa-b5b4-08c7b05fd0d2', 'd79f80cb-52ad-4aff-8662-b2c774b6cb2b', 'db6a4852-a4f8-457d-8190-faf2f0910b23', 'f30e7dc8-8cac-47ea-a9e2-860c65c07b4b', 'fdddc47f-ba6e-4fe2-81c1-8702b803a536']","['tissu', 'traitement', 'anticancereux', 'female sterility', 'female', 'tratamiento', 'sheep', 'treatment', 'development', 'cortical strips', 'conservation tissu', 'transplantation', 'homotrasplante heterotopico', 'ivf', 'trasplantacion', 'esterilidad femenina', 'quimioterapia', 'sterilite femelle', 'desarrollo', 'hombre', 'crioconservacion', 'cryoconservation', 'homotransplantation heterotopique', 'ovario', 'embryo development', 'ovaire', 'tejido', 'ovary', 'embryon', 'prevention', 'hembra', 'homoinjerto', 'quality', 'developpement', 'chirurgie', 'homogreffe', 'aparato genital hembra', 'heterotopic transplantation', 'human', 'surgery', 'appareil genital femelle', 'embryo', 'tissue preservation', 'tissue', 'injerto', 'medicine and health sciences', 'chemotherapy', 'homograft', 'antineoplastic agent', 'embrion', 'cirugia', 'greffe', 'cryopreservation', 'chimiotherapie', 'fertility', 'femelle', 'graft', 'conservacion tejido', 'anticanceroso', 'homme', 'prevencion', 'female genital system']",671,en@@@ja,"Summary Background Cancer treatments, including chemotherapy, radiotherapy, and radical surgery, can induce premature menopause and infertility in hundreds of thousands of women of reproductive age every year. One of the ways to possibly preserve fertility before these treatments is to cryopreserve ovarian tissue for later transplantation. We aimed to restore fertility by cryopreservation and transplantation of ovarian tissue. Methods Ovarian tissue was cryopreserved from a 30-yearold woman with breast cancer before chemotherapy-induced menopause, and this tissue was transplanted beneath the skin of her abdomen 6 years later. Findings Ovarian function returned in the patient 3 months after transplantation, as shown by follicle development and oestrogen production. The patient underwent eight oocyte retrievals percutaneously and 20 oocytes were retrieved. Of the eight oocytes suitable for in-vitro fertilisation, one fertilised normally and developed into a four-cell embryo. Interpretation Fertility and ovarian endocrine function can be preserved in women by long-term ovarian tissue banking.",Elsevier,"['Kutluk Oktay', 'Erkan Buyuk', 'Lucinda Veeck', 'N. Zaninovic', 'Kangpu Xu', 'Takumi Takeuchi', 'Michael S. Opsahl']"
